,rank,finalWorth,age,industries,selfMade,gender,birthDate,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country
1871,1804,1600,59.0,Metals & Mining,True,M,1964-03-23 00:00:00,1964.0,3.0,23.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
1872,1804,1600,44.0,Technology,True,M,1978-06-28 00:00:00,1978.0,6.0,28.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1873,1804,1600,61.0,Diversified,True,M,1962-01-23 00:00:00,1962.0,1.0,23.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
1874,1804,1600,63.0,Service,False,M,1959-11-22 00:00:00,1959.0,11.0,22.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1875,1804,1600,72.0,Diversified,False,F,1951-02-19 00:00:00,1951.0,2.0,19.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1876,1804,1600,74.0,Diversified,False,M,1949-02-14 00:00:00,1949.0,2.0,14.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1877,1804,1600,57.0,Manufacturing,True,M,1966-03-31 00:00:00,1966.0,3.0,31.0,118.06,1.5,446314739528,85.1,103.1,81.6,25.4,51.4,8877067.0,47.516231,14.550072
1878,1804,1600,67.0,Healthcare,True,M,1956-01-01 00:00:00,1956.0,1.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1880,1804,1600,51.0,Technology,True,M,1972-01-01 00:00:00,1972.0,1.0,1.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1881,1804,1600,70.0,Energy,True,M,1953-01-01 00:00:00,1953.0,1.0,1.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
1882,1804,1600,57.0,Media & Entertainment,True,M,1965-04-26 00:00:00,1965.0,4.0,26.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1883,1804,1600,36.0,Media & Entertainment,True,M,1987-01-01 00:00:00,1987.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1884,1804,1600,67.0,Technology,True,M,1955-05-18 00:00:00,1955.0,5.0,18.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1885,1804,1600,66.0,Energy,True,M,1956-05-30 00:00:00,1956.0,5.0,30.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1886,1804,1600,82.0,Fashion & Retail,False,M,1940-10-28 00:00:00,1940.0,10.0,28.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
1887,1804,1600,76.0,Fashion & Retail,False,M,1946-04-19 00:00:00,1946.0,4.0,19.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
1888,1804,1600,85.0,Fashion & Retail,False,M,1937-12-31 00:00:00,1937.0,12.0,31.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
1889,1804,1600,57.0,Technology,True,M,1965-12-04 00:00:00,1965.0,12.0,4.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1890,1804,1600,58.0,Manufacturing,True,M,1964-04-16 00:00:00,1964.0,4.0,16.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1891,1804,1600,53.0,Healthcare,True,F,1969-08-26 00:00:00,1969.0,8.0,26.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1892,1804,1600,49.0,Technology,True,M,1973-10-28 00:00:00,1973.0,10.0,28.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1893,1804,1600,59.0,Manufacturing,True,M,1963-10-01 00:00:00,1963.0,10.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1894,1804,1600,64.0,Technology,True,M,1959-02-10 00:00:00,1959.0,2.0,10.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1895,1804,1600,63.0,Healthcare,True,M,1959-09-10 00:00:00,1959.0,9.0,10.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1896,1804,1600,40.0,Technology,True,M,1982-05-01 00:00:00,1982.0,5.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1897,1804,1600,52.0,Automotive,True,M,1971-01-01 00:00:00,1971.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1898,1804,1600,62.0,Diversified,True,M,1961-02-01 00:00:00,1961.0,2.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1899,1804,1600,55.0,Manufacturing,True,F,1968-01-01 00:00:00,1968.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1900,1804,1600,48.0,Technology,True,M,1975-01-01 00:00:00,1975.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1901,1804,1600,75.0,Metals & Mining,True,M,1947-07-01 00:00:00,1947.0,7.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1902,1804,1600,58.0,Food & Beverage,True,M,1964-10-01 00:00:00,1964.0,10.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1903,1804,1600,52.0,Gambling & Casinos,True,M,1971-01-19 00:00:00,1971.0,1.0,19.0,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
1904,1905,1500,82.0,Food & Beverage,False,M,1941-01-01 00:00:00,1941.0,1.0,1.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1905,1905,1500,62.0,Diversified,False,M,1961-01-01 00:00:00,1961.0,1.0,1.0,111.07,0.2,118725279596,35.9,113.9,76.5,21.9,45.8,36910560.0,31.791702,-7.09262
1906,1905,1500,68.0,Diversified,True,M,1955-01-01 00:00:00,1955.0,1.0,1.0,234.44,15.2,754411708203,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322
1907,1905,1500,61.0,Manufacturing,True,M,1961-04-08 00:00:00,1961.0,4.0,8.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
1908,1905,1500,26.0,Diversified,False,F,1996-07-23 00:00:00,1996.0,7.0,23.0,120.27,2.2,403336363636,82.0,100.3,82.8,23.9,36.2,5347896.0,60.472024,8.468946
1909,1905,1500,27.0,Diversified,False,F,1995-05-21 00:00:00,1995.0,5.0,21.0,120.27,2.2,403336363636,82.0,100.3,82.8,23.9,36.2,5347896.0,60.472024,8.468946
1910,1905,1500,68.0,Diversified,False,F,1954-04-05 00:00:00,1954.0,4.0,5.0,131.91,2.6,282318159745,88.5,101.4,80.0,18.2,34.0,18952038.0,-35.675147,-71.542969
1911,1905,1500,70.0,Healthcare,True,M,1952-09-24 00:00:00,1952.0,9.0,24.0,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612
1912,1905,1500,53.0,Fashion & Retail,False,F,1969-07-02 00:00:00,1969.0,7.0,2.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
1913,1905,1500,79.0,Metals & Mining,False,F,1944-04-01 00:00:00,1944.0,4.0,1.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
1914,1905,1500,79.0,Diversified,True,M,1944-01-01 00:00:00,1944.0,1.0,1.0,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612
1915,1905,1500,85.0,Fashion & Retail,False,M,1937-09-08 00:00:00,1937.0,9.0,8.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
1916,1905,1500,46.0,Food & Beverage,False,M,1977-03-10 00:00:00,1977.0,3.0,10.0,114.52,-1.9,421142267938,36.8,108.4,77.8,0.1,15.9,9770529.0,23.424076,53.847818
1917,1905,1500,65.0,Diversified,True,M,1958-03-01 00:00:00,1958.0,3.0,1.0,234.44,15.2,754411708203,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322
1918,1905,1500,61.0,Technology,True,F,1961-12-13 00:00:00,1961.0,12.0,13.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1920,1905,1500,60.0,Manufacturing,True,M,1963-04-01 00:00:00,1963.0,4.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1921,1905,1500,70.0,Diversified,True,M,1953-03-20 00:00:00,1953.0,3.0,20.0,121.64,3.3,160967157504,48.5,100.8,75.8,23.0,37.9,9769949.0,47.162494,19.503304
1922,1905,1500,49.0,Finance & Investments,False,F,1973-10-25 00:00:00,1973.0,10.0,25.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
1923,1905,1500,55.0,Manufacturing,False,M,1968-03-23 00:00:00,1968.0,3.0,23.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
1924,1905,1500,70.0,Technology,True,M,1952-11-20 00:00:00,1952.0,11.0,20.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1925,1905,1500,47.0,Diversified,False,M,1975-05-08 00:00:00,1975.0,5.0,8.0,187.43,3.5,63177068175,4.0,94.2,65.0,11.5,43.8,58005463.0,-6.369028,34.888822
1926,1905,1500,49.0,Finance & Investments,True,M,1973-08-23 00:00:00,1973.0,8.0,23.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1927,1905,1500,60.0,Manufacturing,True,M,1963-03-17 00:00:00,1963.0,3.0,17.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1928,1905,1500,94.0,Media & Entertainment,True,M,1928-12-25 00:00:00,1928.0,12.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1929,1905,1500,69.0,Fashion & Retail,True,M,1954-01-01 00:00:00,1954.0,1.0,1.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
1930,1905,1500,78.0,Logistics,True,M,1944-09-10 00:00:00,1944.0,9.0,10.0,121.46,0.7,364701517788,45.1,105.3,76.0,12.0,38.7,32447385.0,4.210484,101.975766
1931,1905,1500,87.0,Fashion & Retail,False,F,1936-01-01 00:00:00,1936.0,1.0,1.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
1932,1905,1500,58.0,Manufacturing,True,M,1965-01-27 00:00:00,1965.0,1.0,27.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1933,1905,1500,67.0,Technology,True,M,1955-05-08 00:00:00,1955.0,5.0,8.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1934,1905,1500,54.0,Finance & Investments,True,M,1968-09-11 00:00:00,1968.0,9.0,11.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1935,1905,1500,53.0,Finance & Investments,True,M,1969-08-30 00:00:00,1969.0,8.0,30.0,115.34,2.7,105422304976,46.6,98.7,77.2,18.7,49.7,5454073.0,48.669026,19.699024
1936,1905,1500,69.0,Manufacturing,True,M,1954-03-25 00:00:00,1954.0,3.0,25.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1937,1905,1500,73.0,Real Estate,True,M,1950-03-08 00:00:00,1950.0,3.0,8.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1938,1905,1500,52.0,Finance & Investments,True,M,1970-06-08 00:00:00,1970.0,6.0,8.0,163.52,2.8,261921244843,28.5,110.6,75.3,19.1,37.6,96462106.0,14.058324,108.277199
1940,1905,1500,61.0,Media & Entertainment,True,M,1961-10-31 00:00:00,1961.0,10.0,31.0,114.24,1.6,206928765544,82.0,100.0,81.9,29.0,34.6,4841000.0,-40.900557,174.885971
1941,1905,1500,97.0,Finance & Investments,True,M,1925-09-09 00:00:00,1925.0,9.0,9.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
1942,1905,1500,57.0,Healthcare,True,M,1965-07-28 00:00:00,1965.0,7.0,28.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1943,1905,1500,67.0,Healthcare,True,M,1955-07-28 00:00:00,1955.0,7.0,28.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1944,1905,1500,62.0,Diversified,True,M,1960-06-07 00:00:00,1960.0,6.0,7.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1945,1905,1500,78.0,Diversified,True,M,1944-12-04 00:00:00,1944.0,12.0,4.0,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
1946,1905,1500,95.0,Fashion & Retail,True,M,1928-01-16 00:00:00,1928.0,1.0,16.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1947,1905,1500,73.0,Food & Beverage,True,M,1949-05-27 00:00:00,1949.0,5.0,27.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1948,1905,1500,68.0,Real Estate,True,M,1954-05-25 00:00:00,1954.0,5.0,25.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
1949,1905,1500,76.0,Diversified,False,M,1946-08-15 00:00:00,1946.0,8.0,15.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
1950,1905,1500,56.0,Manufacturing,False,M,1967-01-01 00:00:00,1967.0,1.0,1.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
1951,1905,1500,60.0,Manufacturing,False,F,1963-01-01 00:00:00,1963.0,1.0,1.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
1952,1905,1500,63.0,Manufacturing,False,F,1959-12-15 00:00:00,1959.0,12.0,15.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
1953,1905,1500,50.0,Manufacturing,True,M,1972-09-27 00:00:00,1972.0,9.0,27.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1954,1905,1500,59.0,Manufacturing,True,M,1963-09-06 00:00:00,1963.0,9.0,6.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1955,1905,1500,71.0,Fashion & Retail,True,M,1951-06-13 00:00:00,1951.0,6.0,13.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1956,1905,1500,66.0,Manufacturing,True,M,1956-08-01 00:00:00,1956.0,8.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1958,1905,1500,66.0,Manufacturing,True,M,1957-03-01 00:00:00,1957.0,3.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1959,1905,1500,80.0,Automotive,True,F,1942-12-01 00:00:00,1942.0,12.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1960,1905,1500,59.0,Logistics,True,M,1963-06-01 00:00:00,1963.0,6.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1961,1905,1500,77.0,Diversified,True,M,1945-05-21 00:00:00,1945.0,5.0,21.0,288.57,9.2,303175127598,35.2,106.3,71.8,12.5,44.4,100388073.0,26.820553,30.802498
1962,1905,1500,79.0,Real Estate,True,M,1944-02-14 00:00:00,1944.0,2.0,14.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
1963,1905,1500,88.0,Diversified,True,M,1935-03-06 00:00:00,1935.0,3.0,6.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
1964,1905,1500,48.0,Finance & Investments,True,M,1974-05-20 00:00:00,1974.0,5.0,20.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1965,1905,1500,70.0,Fashion & Retail,True,M,1952-08-16 00:00:00,1952.0,8.0,16.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
1966,1905,1500,78.0,Service,False,M,1945-01-01 00:00:00,1945.0,1.0,1.0,117.59,2.1,38574069149,50.5,99.4,77.2,4.2,13.8,1501635.0,26.0667,50.5577
1967,1905,1500,79.0,Logistics,True,M,1944-01-15 00:00:00,1944.0,1.0,15.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1968,1905,1500,63.0,Technology,True,M,1959-04-05 00:00:00,1959.0,4.0,5.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1969,1905,1500,74.0,Diversified,False,M,1949-01-01 00:00:00,1949.0,1.0,1.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
1970,1905,1500,73.0,Energy,False,M,1950-01-01 00:00:00,1950.0,1.0,1.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
1973,1905,1500,80.0,Finance & Investments,True,M,1942-06-01 00:00:00,1942.0,6.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1974,1905,1500,49.0,Construction & Engineering,False,M,1974-01-01 00:00:00,1974.0,1.0,1.0,141.54,3.6,1258286717125,40.2,105.8,75.0,13.1,55.1,126014024.0,23.634501,-102.552784
1975,1905,1500,48.0,Fashion & Retail,False,M,1975-03-25 00:00:00,1975.0,3.0,25.0,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
1976,1905,1500,55.0,Food & Beverage,True,M,1968-01-21 00:00:00,1968.0,1.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1977,1905,1500,66.0,Food & Beverage,False,M,1957-03-23 00:00:00,1957.0,3.0,23.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1978,1905,1500,39.0,Real Estate,False,M,1983-05-05 00:00:00,1983.0,5.0,5.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
1979,1905,1500,63.0,Finance & Investments,False,M,1959-04-11 00:00:00,1959.0,4.0,11.0,129.78,2.1,226848050820,70.7,106.9,76.5,14.3,36.8,32510453.0,-9.189967,-75.015152
1980,1905,1500,52.0,Finance & Investments,True,M,1970-09-21 00:00:00,1970.0,9.0,21.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
1981,1905,1500,56.0,Service,True,M,1967-01-07 00:00:00,1967.0,1.0,7.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1982,1905,1500,53.0,Technology,True,F,1969-08-28 00:00:00,1969.0,8.0,28.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1983,1905,1500,62.0,Automotive,True,M,1960-05-26 00:00:00,1960.0,5.0,26.0,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612
1984,1905,1500,40.0,Media & Entertainment,True,M,1982-07-14 00:00:00,1982.0,7.0,14.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1985,1905,1500,64.0,Fashion & Retail,True,M,1958-12-01 00:00:00,1958.0,12.0,1.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
1986,1905,1500,73.0,Finance & Investments,True,M,1949-07-19 00:00:00,1949.0,7.0,19.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
1987,1905,1500,82.0,Healthcare,True,M,1940-11-20 00:00:00,1940.0,11.0,20.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1988,1905,1500,64.0,Technology,True,M,1958-10-03 00:00:00,1958.0,10.0,3.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1989,1905,1500,79.0,Real Estate,True,M,1943-12-23 00:00:00,1943.0,12.0,23.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
1990,1905,1500,72.0,Real Estate,True,M,1950-11-14 00:00:00,1950.0,11.0,14.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1991,1905,1500,65.0,Finance & Investments,True,M,1957-06-27 00:00:00,1957.0,6.0,27.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1992,1905,1500,56.0,Fashion & Retail,True,M,1967-03-24 00:00:00,1967.0,3.0,24.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
1993,1905,1500,74.0,Real Estate,True,F,1948-11-24 00:00:00,1948.0,11.0,24.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1994,1905,1500,39.0,Technology,True,M,1983-12-30 00:00:00,1983.0,12.0,30.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1996,1905,1500,40.0,Food & Beverage,True,M,1982-12-12 00:00:00,1982.0,12.0,12.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1998,1905,1500,79.0,Manufacturing,True,M,1944-03-26 00:00:00,1944.0,3.0,26.0,113.27,0.7,543649976166,49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541
1999,1905,1500,50.0,Healthcare,True,M,1972-08-09 00:00:00,1972.0,8.0,9.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2000,1905,1500,63.0,Fashion & Retail,True,M,1960-01-01 00:00:00,1960.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2001,1905,1500,67.0,Telecom,True,M,1956-01-01 00:00:00,1956.0,1.0,1.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
2003,1905,1500,63.0,Automotive,True,M,1960-04-01 00:00:00,1960.0,4.0,1.0,163.52,2.8,261921244843,28.5,110.6,75.3,19.1,37.6,96462106.0,14.058324,108.277199
2004,1905,1500,75.0,Telecom,True,M,1948-01-08 00:00:00,1948.0,1.0,8.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2005,1905,1500,52.0,Gambling & Casinos,True,M,1971-02-22 00:00:00,1971.0,2.0,22.0,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
2006,1905,1500,54.0,Healthcare,True,M,1968-12-12 00:00:00,1968.0,12.0,12.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2007,1905,1500,61.0,Healthcare,True,M,1961-11-28 00:00:00,1961.0,11.0,28.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2008,1905,1500,71.0,Energy,True,M,1952-02-09 00:00:00,1952.0,2.0,9.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2010,1905,1500,47.0,Technology,True,M,1976-01-01 00:00:00,1976.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2012,1905,1500,50.0,Technology,True,M,1972-11-30 00:00:00,1972.0,11.0,30.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2013,1905,1500,62.0,Food & Beverage,True,M,1960-05-20 00:00:00,1960.0,5.0,20.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2014,1905,1500,61.0,Service,True,M,1962-01-01 00:00:00,1962.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2016,1905,1500,43.0,Service,True,M,1980-01-01 00:00:00,1980.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2018,1905,1500,66.0,Fashion & Retail,True,M,1957-03-01 00:00:00,1957.0,3.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2019,2020,1400,83.0,Diversified,False,M,1940-02-24 00:00:00,1940.0,2.0,24.0,112.33,1.0,268761201365,88.2,100.2,81.7,20.8,36.6,5520314.0,61.92411,25.748151
2020,2020,1400,80.0,Finance & Investments,True,M,1942-12-07 00:00:00,1942.0,12.0,7.0,110.96,0.7,1394116310769,88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922
2021,2020,1400,52.0,Fashion & Retail,True,M,1970-09-25 00:00:00,1970.0,9.0,25.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
